sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,dep_surp_zh,ngram_surp_eng,dep_surp_eng,cs_back_word,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,CMU,392,CMU_1527,整个 house 的 结构 ： 一 楼 是 客厅 、 餐厅 和 厨房 （ 厨房 很 好 ， 夏天 可以 打开 后门 到 阳台 ） 。,"The whole structure of the house: the first floor is the living room, the dining room and the kitchen (the kitchen is very good, you can open the back door to the balcony in summer).",整个 房子 的 结构 ： 一 楼 是 客厅 、 餐厅 和 厨房 （ 厨房 很 好 ， 夏天 可以 打开 后门 到 阳台 ） 。,2,house,房子,整个,The whole,The whole house,整个 房子,nmod structure house,nmod 房子 结构,37.40390285781070,8.30273283,NN,NNP,2,5,26,4.488641,4.729782,8.749831,3.3902857,的,,4,nmod:assmod,3.732348 4.488641 1.138269 3.322163 2.001183 2.012969 5.848589 1.85848 6.021773 0.8699647 0.6478175 0.8065234 1.58121 2.295561 5.397918 4.585149 3.559633 1.364868 4.86719 1.965141 3.181872 6.169579 3.248589 4.991018 2.069259 0.9819754,3.038757038461540,6.694125154705800,7.084991463392810,5,2,0,0,3.732348,4.488641
code-switch,CMU,400,CMU_1453,房子 ： 是 一 个 house ， 有 中央 空调 。,House: It's a house with central air conditioning.,房子 ： 是 一 个 整套 房子 ， 有 中央 空调 。,6,house,整套,个,a,a house,个 整套,root house,det 整套 房子,38.58763053090520,8.30273283,JJ,NNP,2,5,12,6.358877,3.6357024,8.248479,3.9798412,有,,7,amod,5.512905 4.075258 3.34785 1.00447 6.566783 6.358877 5.147523 0.745909 2.484141 3.77959 5.514458 1.728974,3.8555615,6.694125154705800,10.913632859881900,5,1,0,0,6.566783,6.358877
code-switch,CMU,401,CMU_5705,出租 时间 和 租金 ： 7/31/2016 ~ 6/30/2016 ， $300 / month .,"Rental time and rent: 7/31/2016 ~ 6/30/2016, $300 / month.",出租 时间 和 租金 ： 7/31/2016 ~ 6/30/2016 ， $300 每 月 。,11,$300,每,",",.,. $300,", 每",nummod 300 month,det 每 月,34.589157458592600,12.8468822,DT,$,1,4,13,3.483315,1.4724629,6.7056246,2.501516,,,12,det,5.886802 3.979539 1.850074 4.978769 3.597689 10.51329 4.408527 10.51329 1.197862 10.51329 3.483315 3.653591 2.193077,5.136085769230770,10.913632859881900,8.348683502420370,4,1,0,0,10.51329,3.483315
code-switch,CMU,405,CMU_4834,一 楼 有 doorman ， 负责 人员 进出 管理 以及 收发 包裹 ， 所以 不用 担心 安全 问题 以及 包裹 丢失 。,"There is doorman on the first floor, responsible for the management of personnel entry and exit as well as receiving and receiving parcels, so there is no need to worry about security issues and the loss of parcels.",一 楼 有 门卫 ， 负责 人员 进出 管理 以及 收发 包裹 ， 所以 不用 担心 安全 问题 以及 包裹 丢失 。,4,doorman,门卫,有,There are,There are doorman,有 门卫,nsubj is doorman,obj 有 门卫,42.62928595636420,14.3026742,NN,NNP,2,7,22,5.914914,3.6569927,7.8859935,4.925376,负责,,3,dobj,2.791026 5.695485 2.147275 5.914914 1.079181 3.246245 3.47367 2.999398 4.222725 2.834802 5.761023 5.332074 1.186566 2.529231 3.224381 1.532987 3.341305 0.726807 2.696223 4.820607 6.184783 0.8854789,3.3011903136363600,9.93280360687018,11.319097967990100,7,1,0,0,2.147275,5.914914
code-switch,CMU,406,CMU_4128,有 indoor 和 outdoor 的 停车场 ， 而且 周围 的 街区 都 可以 免费 街 pa 。,"There's parking for indoor and outdoor doors, and free street PA is available in all the surrounding neighborhoods.",有 室内 和 室外 的 停车场 ， 而且 周围 的 街区 都 可以 免费 沿街 停车 。,2,indoor,室内,有,There are,There are indoor,有 室内,amod indoor doors,nmod 室内 车场,38.51760164316800,12.6467117,NN,NNP,2,6,17,4.671109,4.341498,4.350958,4.0074234,和,,4,conj,2.715695 4.671109 2.146345 0.1856366 0.903634 4.423057 0.6882755 2.88387 3.898997 0.5708259 3.0234 1.897645 1.602715 2.222576 6.882966 5.490226 0.8937365,2.652982911764710,11.319097967990100,10.220485679322000,6,2,0,0,2.715695,4.671109
code-switch,CMU,409,CMU_4116,卧室 内 一 个 closet ， 客厅 另 有 一 个 closet 。,There was a closet in the bedroom and another closet in the living room.,卧室 内 一 个 衣柜 ， 客厅 另 有 一 个 衣柜 。,5,closet,衣柜,个,a,a closet,个 衣柜,nsubj was closet,obj 有 衣柜,42.19657980739780,11.8911971,NN,NN,2,6,13,6.088486,3.6569927,4.7641683,4.8666472,客厅,,9,nmod:topic,6.527233 1.467137 2.705628 5.414525 6.088486 1.244165 5.831643 4.122072 3.864539 1.455138 5.503237 6.088486 1.382467,3.9765196923076900,8.08041951582569,9.44729579108848,6,4,0,0,5.414525,6.088486
code-switch,CMU,411,CMU_1604,bedroom 个数 至少 两 个 及 以上 ；,There are at least two bedrooms or more.,卧室 个数 至少 两 个 及 以上 ；,1,bedroom,卧室,<s>,<s>,<s> bedroom,<s> 卧室,nsubj are bedrooms,nmod 卧室 个数,40.2431744402093,11.0696808,NN,NN,2,7,8,6.527233,5.7990704,4.081951,5.07059,个数,,2,nsubj,6.527233 5.985047 2.982031 1.558535 0.6094479 3.766824 1.155336 2.475764,3.1325272375000000,8.10022214312187,7.1602148846304,7,1,0,,,6.527233
code-switch,CMU,412,CMU_5355,apt 或者 house 都 可以 。,Apt or house is fine.,公寓 或者 整 套 房子 都 可以 。,1,apt,公寓,<s>,<s>,<s> apt,<s> 公寓,nsubj apt fine,nsubj 公寓 可以,39.049879525011100,11.2113841,NN,NNP,2,3,8,4.876083,4.286975,6.5626197,6.6273994,或者,,5,conj,4.876083 4.623792 4.450145 4.948865 2.642203 2.357662 1.540674 2.034903,3.434290875,8.876750932620870,7.358284798392490,3,4,0,,,4.876083
code-switch,CMU,419,CMU_455,短期 的 summer lease 也 可 考虑 。,Short-term summer lease can also be considered.,短期 的 暑期 短 租 也 可 考虑 。,3,summer,暑期,的,the,the summer,的 暑期,compound summer lease,nmod 暑期 租,40.54509517181560,9.54661006,NN,NN,2,6,9,5.080124,4.913077,4.2033787,3.2459435,也,,4,nsubj,5.001022 1.271964 5.080124 4.631908 5.854287 3.815936 1.980057 3.193106 1.510598,3.5932224444444400,9.527338498762020,9.93280360687018,6,1,0,0,1.271964,5.080124
code-switch,CMU,421,CMU_328,如果 有 兴趣 ， 各位 同学 可以 站 内 留言 或者 email ， 告诉 我 对 房子 的 要求 。,"If you are interested, you can leave a message or email to tell me the requirements of the house.",如果 有 兴趣 ， 各位 同学 可以 站 内 留言 或者 发 邮件 ， 告诉 我 对 房子 的 要求 。,12,email,发,或者,or,or email,或者 发,conj message email,nmod 发 邮件,34.92896808073730,12.6437008,VV,NN,1,5,21,4.181838,4.630366,5.1332912,4.32178,告诉,,10,conj,2.949325 1.728947 3.90522 0.9000635 5.595215 1.957743 2.977333 3.875201 6.073619 5.033835 3.554407 4.181838 5.67024 1.045707 4.424776 1.78295 2.618915 5.114719 1.341136 3.217248 0.6729832,3.2676867,7.630218513876140,8.716408282545690,5,2,0,0,3.554407,4.181838
code-switch,CMU,423,CMU_951,town house ， 四 卧室 。,It's a four-bedroom town house.,市内 宅邸 ， 四 卧室 。,1,town,市内,<s>,<s>,<s> town,<s> 市内,compound town house,nsubj 市内 宅邸,40.93234638647980,8.98747967,NN,NN,2,4,6,4.084231,4.481549,3.9471877,3.3046064,四,,2,nsubj,4.084231 6.373566 0.6664566 3.512119 5.892019 0.9010747,3.5715777166666700,10.625950787430100,,4,1,0,,,4.084231
code-switch,CMU,425,CMU_7256,具体 floor plan :,Specific Floor Plan:,具体 户型 ：,2,floor,户型,具体,specific,specific floor,具体 户型,compound floor plan,root 户型,42.80657013858780,9.49312005,NN,NN,2,5,3,7.403087,7.869678,4.6678314,3.691562,,,0,root,4.317929 7.403087 2.276336,4.665784,8.834191318202070,9.527338498762020,5,0,1,0,4.317929,7.403087
code-switch,CMU,428,CMU_5968,具体 email 沟通 em@26,Please email em@26 for details,具体 发 邮件 沟通 em@26,2,email,发,具体,specific,specific email,具体 发,root email,nmod 发 邮件,34.92896808073730,12.6437008,NN,NN,1,5,5,4.946085,4.630366,5.3676314,6.1919107,沟通,,3,compound:nn,4.317929 4.946085 5.67024 5.178629 10.51329,6.125234600000000,7.630218513876140,8.716408282545690,5,1,0,0,4.317929,4.946085
code-switch,CMU,432,CMU_6222,see new ad 能 麻烦 您 介绍 的 具体 一点 嘛 ？,"See new AD, could you tell me more about it?",看见 新 的 广告 能 麻烦 您 介绍 的 具体 一点 嘛 ？,1,see,看见,<s>,<s>,<s> see,<s> 看见,root see,root 看见,36.556233728979600,7.23895919,VV,VB,2,3,13,5.512905,4.4990754,5.5291753,3.3694851,能,,6,dep,5.512905 3.335735 1.909093 3.75326 3.682716 5.862617 3.701413 3.888012 1.512924 3.938799 3.470334 4.49454 1.812899,3.605788230769230,12.012245148550000,11.319097967990100,3,5,0,,,5.512905
code-switch,CMU,436,CMU_5719,房子 价格 加上 所有 设施 ， 人均 每 月 大概 在 $580~$650 （ 费用 因 gas 包 不 包含 heat 而 变化 ） 。,The price of the house with all amenities is around $580 - $650 per person per month (the cost varies because the GAS package does not include HEAT).,房子 价格 加上 所有 设施 ， 人均 每 月 大概 在 $580~$650 （ 费用 因 电气 包 不 包含 暖气 而 变化 ） 。,16,gas,电气,因,Due to the,Due to the gas,因 电气,compound gas package,compound 电气 包,38.838388900964700,9.66712109,NN,NN,2,3,24,5.594873,3.780065,3.9668784,3.3240786,包,,17,compound:nn,5.512905 5.132409 4.445062 3.229773 3.17441 1.04445 4.543419 4.506472 3.653591 6.301638 1.153238 10.51329 2.104872 5.458779 3.986148 5.594873 5.467562 2.94101 2.617819 6.490653 3.217894 3.027295 1.62924 0.5201559,4.011123245833330,9.614349875751650,11.319097967990100,3,1,0,0,3.986148,5.594873
code-switch,CMU,437,CMU_7246,lobby 照片 ， 安全 有 保障,"Lobby photo, security is guaranteed",大厅 照片 ， 安全 有 保障,1,lobby,大厅,<s>,<s>,<s> lobby,<s> 大厅,compound lobby photo,nmod 大厅 照片,39.556314438862400,11.9871898,NN,NNP,2,5,6,5.144928,4.880096,6.413829,4.778108,照片,,2,compound:nn,5.144928 4.944116 0.7388616 4.926589 3.034458 4.233019,3.836995266666670,10.402807236115900,11.319097967990100,5,1,0,,,5.144928
code-switch,CMU,440,CMU_5293,这 房子 实在 是 大 到 没 朋友 ， 要 不 是 我 有 lease 在 身 我 都 想 搬 进去 。,"The house is so big that it has no friends. If I had not had Lease, I would have moved in.",这 房子 实在 是 大 到 没 朋友 ， 要 不 是 我 有 租约 在身 我 都 想 搬 进去 。,15,lease,租约,有,There are,There are lease,有 租约,obj had lease,obj 有 租约,41.57872850128560,11.2462142,NN,NN,2,5,22,5.77,3.6569927,8.514268,4.4422007,在,,16,nsubj,2.328403 4.291521 5.692911 0.6873438 2.399232 3.311816 4.619128 4.553383 0.8469239 2.983402 3.705684 2.380342 2.95925 2.898988 5.77 10.51329 3.442602 2.44523 3.072105 5.85961 6.324167 0.659549,3.7156763954545500,7.34880605443795,10.066334999494700,5,1,0,0,2.898988,5.77
code-switch,CMU,441,CMU_1666,房东 包 除 网 以外 所有 utility 。,The landlord covers all utilities except the net.,房东 包 除 网 以外 所有 服务 费用 。,7,utility,服务,所有,all,all utility,所有 服务,obj covers utilities,nmod 服务 费用,34.468686684265600,10.8449231,NN,NN,2,7,9,3.404197,3.6546462,4.7872653,4.180908,,,8,compound:nn,6.258925 4.926103 4.437965 4.876366 3.907812 2.525414 3.404197 3.153434 0.4259687,3.768464966666670,8.041953234997890,9.44729579108848,7,1,0,0,2.525414,3.404197
code-switch,CMU,444,CMU_4518,是 house 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间 。,It is the first floor of the house. There are altogether three rooms + kitchen + living room + bathroom.,是 房子 的 一 楼 ， 一共 三 间 房 + 厨房 + 客厅 + 卫生间 。,2,house,房子,是,is,is house,是 房子,nmod floor house,nmod 房子 楼 ,37.40390285781070,8.30273283,NN,NNP,2,5,17,5.538621,4.729782,8.888603,3.6325114,的,,5,nmod:assmod,2.675791 5.538621 0.2218488 1.95986 6.492159 0.9246232 3.460004 2.16618 2.232942 3.089932 5.134974 5.905455 4.53357 4.806536 4.582593 6.63795 0.8703222,3.6019624235294100,6.694125154705800,7.084991463392810,5,3,0,0,2.675791,5.538621
code-switch,CMU,446,CMU_1912,进出 lobby 需要 门禁 钥匙 ， 所以 非常 安全 。,"Access to the lobby requires an access key, so it is very secure.",进出 大堂 需要 门禁 钥匙 ， 所以 非常 安全 。,2,lobby,大堂,进出,In and out,In and out lobby,进出 大堂,nmod access lobby,nsubj 大堂 需要,41.94620597492190,11.9871898,NN,NNP,2,5,10,3.864064,4.538934,4.4626384,3.984654,需要,,1,dobj,5.804013 3.864064 3.95446 7.012455 5.557035 0.7971349 2.553705 3.306568 3.200032 0.6939341,3.6743401000000000,10.402807236115900,,5,1,0,0,5.804013,3.864064
code-switch,CMU,452,CMU_4994,prefer 女生 ～～～,I prefer a girl to a girl,优先 女生 ～～～,1,prefer,优先,<s>,<s>,<s> prefer,<s> 优先,root prefer,amod 优先 女生,37.121517688647500,10.7546815,JJ,VB,2,6,3,5.415995,3.7658312,5.2533484,4.1903696,女生,,2,amod,5.415995 5.726903 10.51329,7.218729333333330,9.527338498762020,9.304194947447810,6,1,0,,,5.415995
code-switch,CMU,453,CMU_4454,感兴趣 可以 email 或 预约 看 房 email ： em@28,"If you are interested, please email or make an appointment to see the room at em@28",感兴趣 可以 发 邮件 或 预约 看房 邮箱 ： em@28,3,email,发,可以,can,can email,可以 发,root email,root 发,34.92896808073730,12.6437008,VV,NN,1,5,10,4.220435,4.541395,5.3676314,6.1919107,或,,1,conj,7.042348 3.213213 4.220435 5.67024 2.16981 5.894734 8.034815 6.140621 2.933994 10.51329,5.58335,7.630218513876140,8.716408282545690,5,2,0,0,3.213213,4.220435
code-switch,CMU,456,CMU_1591,房子 floor plan 和 照片 如下 。,The house floor plan and photos are as follows.,房子 户型 和 照片 如下 。,2,floor,户型,房子,house,house floor,房子 户型,compound floor plan,nsubj 户型 如下,42.80657013858780,9.49312005,NN,NN,2,5,6,7.301135,7.7414207,3.0667005,3.691562,和,,4,conj,5.512905 7.301135 2.510693 4.0256 5.138491 1.436386,4.320868333333330,8.834191318202070,9.527338498762020,5,2,0,0,5.512905,7.301135
code-switch,CMU,461,CMU_1384,门口 有 doorman ， 特别 安全 。,There is doorman at the door.,门口 有 门卫 ， 特别 安全 。,3,doorman,门卫,有,There are,There are doorman,有 门卫,nsubj is doorman,obj 有 门卫,42.62928595636420,14.3026742,NN,NNP,2,7,7,5.888831,3.6569927,7.8859935,4.925376,特别,,2,dobj,5.976814 1.705884 5.888831 1.079181 3.155479 4.49574 1.173493,3.3536317142857100,9.93280360687018,11.319097967990100,7,1,0,0,1.705884,5.888831
code-switch,CMU,464,CMU_3355,本人 四月 毕业 ， lease 签到 五月 底 。,I graduated in April and signed on to Lease until the end of May.,本人 四月 毕业 ， 租约 签到 五月 底 。,5,lease,租约,，,.,. lease,， 租约,advcl signed lease,nsubj 租约 签到,41.57872850128560,11.2462142,NN,NN,2,5,9,6.178854,5.815536,4.859223,3.1239405,签到,,6,nsubj,5.073573 5.210503 4.610853 0.851682 6.178854 7.199865 4.683402 2.39174 0.9769615,4.130825944444440,7.34880605443795,10.066334999494700,5,1,0,1,4.610853,6.178854
code-switch,CMU,465,CMU_3185,apartment 水电 暖 全 包 ， 两 人 住 的 话 人均 467 .,"Apartment has water, electricity and heating all included. It's 467 per person for two people.",公寓 水电 暖 全 包 ， 两 人 住 的 话 人均 467 。,1,apartment,公寓,<s>,<s>,<s> apartment,<s> 公寓,nsubj apartment has,nmod 公寓 水电,39.049879525011100,10.6919116,NN,NN,2,9,14,4.876083,4.405602,6.1008515,4.9383836,水电,,2,compound:nn,4.876083 6.293693 3.295359 4.772877 4.892569 0.9694159 2.815898 0.4726976 3.768057 0.6232493 3.386301 6.138843 10.51329 1.427697,3.8747164142857100,7.630218513876140,7.358284798392490,9,1,0,,,4.876083
code-switch,CMU,470,CMU_2814,停车 有 很 大 的 室内 garage 。,Parking has a large indoor garage.,停车 有 很 大 的 室内 车库 。,7,garage,车库,室内,indoor,indoor garage,室内 车库,obj has garage,obj 有 车库 ,41.44716963998450,12.0198665,NN,NN,2,6,8,6.094264,3.6569927,7.2217813,4.627803,,,2,dobj,5.804013 3.348176 2.937441 3.943454 1.502383 3.876888 6.094264 1.034515,3.5676417500000000,9.614349875751650,9.373187818934760,6,5,0,0,3.876888,6.094264
code-switch,CMU,479,CMU_824,单独 房间 ， 和 两 个 人 share 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人少 了 。,"A separate room, and two people share a bathroom, (but summer vacation may be less people home.",单独 房间 ， 和 两 个 人 共用 一 个 洗手间 ， （ 不过 暑假 可能 有 人 回家 就 人少 了 。,8,share,共用,人,people,people share,人 共用,conj room share,advcl 共用 有,40.0576172186791,9.48778941,JJ,NN,2,5,23,10.16642,4.2478914,3.3592222,3.6664047,一,,11,amod,5.001022 3.37993 0.6998174 2.324504 2.319924 0.4181036 1.819692 10.51329 2.366728 5.279712 4.295802 0.3881802 3.735862 3.566411 5.667964 3.937162 1.480472 3.245772 4.682044 2.671627 10.51329 2.284738 1.533697,3.570684530434780,7.7081800553458500,11.319097967990100,5,3,0,0,1.819692,10.16642
code-switch,CMU,484,CMU_5099,在 这里 住 过 的 人 都 拿到 了 很 好 的 工作 offer 如 有 兴趣 可 email : em@32,"Anyone who has lived here has received a good job offer. If you are interested, please email: em@32",在 这里 住 过 的 人 都 找到 了 很 好 的 工作 ， 如 有 兴趣 可发 邮件 到 ： em@32,8,offer,找到,都,all,all offer,都 找到,obj received offer,csubj 找到 如,36.258147231610300,9.57192615,VV,NN,2,5,22,3.800305,3.3847997,7.879553,4.6886015,如,,0,root,1.464192 2.863077 2.503012 0.8866099 0.4812378 1.950537 1.495166 3.800305 0.1836444 3.566213 3.85217 0.1918855 2.497851 0.6438467 2.283678 2.524369 3.734898 7.751482 5.274266 2.668481 2.897464 10.51329,2.9103488772727300,10.220485679322000,9.179031804493800,5,0,1,0,1.495166,3.800305
code-switch,CMU,486,CMU_7288,如果 你们 同学 结伴 而来 ， 愿意 租 整 个 house ( 里面 可能 2-5 个 卧室 的 都 有 ) ， 也 可以 。,"If you come with a group of classmates and are willing to rent the whole house (which may have 2-5 bedrooms), that's OK.",如果 你们 同学 结伴 而来 ， 愿意 租 整个 房子 （ 里面 可能 2-5 个 卧室 的 都 有 ） ， 也 可以 。,9,house,整个,租,rent,rent house,租 整个,obj rent house,det 整个 房子,35.35190959697470,8.30273283,DT,NNP,2,5,24,4.537464,2.1747847,3.0137546,4.313882,里面,,10,det,2.949325 2.925572 5.194148 3.124932 4.827319 0.4882767 4.761108 4.42323 4.537464 4.404688 2.166914 4.952765 2.995379 10.51329 2.7135 4.559043 0.622718 3.946267 2.030735 3.022351 0.6471384 2.082325 1.419058 2.585326,3.4122030041666700,6.694125154705800,8.9212026951917,5,1,0,0,4.42323,4.537464
code-switch,CMU,488,CMU_7508,欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 or house 离 学校 远近 ， 预算 ） 。,"You are welcome to contact us and tell us the rental requirements (brief introduction, time, number of people, distance from the room or house to the school, budget).",欢迎 联系 并 告知 租房 要求 （ 简单 自我 介绍 ， 告知 入住 时间 ， 人数 ， 房间 或者 房子 离 学校 远近 ， 预算 ） 。,19,or,或者,房间,The room,The room or,房间 或者,cc or house,cc 或者 房子,34.92291197939530,5.57962594,CC,CC,2,2,27,3.420506,2.03028,2.830359,1.2553647,离,,20,cc,5.269867 5.499402 2.333015 3.391073 6.67659 3.867678 2.69765 4.774391 5.580031 4.868851 0.90389 4.677458 5.580834 3.558488 1.048893 4.491895 1.572227 5.169885 3.420506 5.023313 3.176175 3.069816 6.410702 0.4771213 5.350406 2.755503 1.107018,3.805654751851850,10.066334999494700,7.9691938807154700,2,1,0,0,5.169885,3.420506
