Unnamed: 0,university,sent_id,original_sentence,translation,eng_translation,word_id,first_cs_word_form,first_cs_word_translation,governer_first_cs_word,preceding_word,governer_trans,preceding_trans,preceding_prob,Unnamed: 14,preceding_trans.1,first_cs_word_form.1,Unnamed: 17,cs_word_annotated
316.0,CMU,893.0,bathroom 淋浴 暖气 齐全 。,淋浴 间 淋浴 暖气 齐全 。,Shower Room Shower Room is fully heated.,1.0,bathroom,淋浴,齐全,</s>,complete,</s>,0.0,,</s>,bathroom,</s> bathroom,compound
317.0,CMU,894.0,欢迎 有 兴趣 的 同学 联系 和 留言 ， 请 留下 电话 和 email 。,欢迎 有 兴趣 的 同学 联系 和 留言 ， 请 留下 电话 和 邮件 。,"Interested students are welcome to contact and leave a message, please leave a phone number and email.",14.0,email,邮件,留下,和,leave,and,6.07727252009298e-05,,and,email,and email,det
318.0,CMU,895.0,有 兴趣 的 同学 随时 email 或者 留言 ， 谢谢 。,有 兴趣 的 同学 随时 邮件 或者 留言 ， 谢谢 。,"If you are interested, please feel free to email or leave a message. Thank you.",6.0,email,邮件,留言,随时,Leave a message,At any time,4.15204799767485e-05,,At any time,email,At any time email,advcl
319.0,CMU,897.0,email 联系 ， em@48 企鹅 .,邮件 联系 ， em@48 企鹅 。,Email to em@48 Penguin.,1.0,email,邮件,联系,</s>,contact,</s>,0.0,,</s>,email,</s> email,root
320.0,CMU,900.0,下面 有 floor plan 的 图 ， 我 家 正好 是 左右 反 一 反 ， 然后 bedroom 顶上 还 有 一 面 窗 。,下面 有 户型 图 的 图 ， 我 家 正好 是 左右 反 一 反 ， 然后 房间 顶上 还 有 一 面 窗 。,"There is a map of the house model below, my home is just left and right, and then there is a window on the top of the room.",3.0,floor,户型,plan,有,计划,There are,0.00332088859553227,,There are,floor,There are floor,NA
321.0,CMU,902.0,house 里 有 washer dryer dishwasher 。,房子 里 有 洗衣机 ， 烘干机 ， 洗碗机 。,"There is a washer, dryer and dishwasher in the house.",1.0,house,房子,有,</s>,There are,</s>,0.0,,</s>,house,</s> house,nmod
322.0,CMU,906.0,出租 的 是 house 里面 的 几 个 卧室 ， 有 家具 。,出租 的 是 房子 里面 的 几 个 卧室 ， 有 家具 。,It's a furnished house with bedrooms for rent.,4.0,house,房子,里面,是,inside,is,9.98896317500174e-05,,is,house,is house,root
323.0,CMU,909.0,房子 ： 是 一 个 house 。,房子 ： 是 一 个 房子 。,House: It's a house.,6.0,house,房子,房子,个,house,a,0.000119036990744874,,a,house,a house,root
324.0,CMU,911.0,目前 有 两 间 卧室 可以 出租 ， yearly lease preferred 。,目前 有 两 间 卧室 可以 出租 ， 年 租 优先 。,Two bedrooms are available for rent with annual preference.,9.0,yearly,年,lease,，,租赁,",",4.89655057598124e-06,,",",yearly,", yearly",NA
325.0,CMU,912.0,washer and dryer ( free to use ) ， 大量 储藏 空间 。,免费 使用 洗衣机 ， 烘干机 ） ， 大量 储藏 空间 。,"Free use of washing machine, dryer), plenty of storage space.",1.0,washer,免费,and,</s>,和,</s>,0.0,,</s>,washer,</s> washer,NA
326.0,CMU,914.0,房型 ： 是 一 个 house ， 里面 有 四 个 卧室 。,房型 ： 是 一 个 房子 ， 里面 有 四 个 卧室 。,Room type: It's a house with four bedrooms.,6.0,house,房子,房型,个,room,a,0.000119036990744874,,a,house,a house,obj
327.0,CMU,915.0,washer dryer 在 地下室 ， 免费 实用 ；,洗衣机 ， 烘干机 在 地下室 ， 免费 实用 ；,"Washing machine, dryer in the basement, free utility;",1.0,washer,洗衣机,；,</s>,;,</s>,0.0,,</s>,washer,</s> washer,NA
328.0,CMU,916.0,要求 ： no smoking ， no pets ， no noisy parties .,要求 ： 禁烟 ， 不 能 有 宠物 ， 不 能 有 嗨 趴 。,"Requirements: No smoking, no pets, no party.",3.0,no,禁烟,pets,：,宠物,:,9.567913046806229e-05,,:,no,: no,det
329.0,CMU,917.0,也可以 email 联系 。,也可以 邮件 联系 。,You can also contact by email.,2.0,email,邮件,联系,也可以,contact,Can also be,4.15204799767485e-05,,Can also be,email,Can also be email,obl
330.0,CMU,924.0,topic : 出租 客厅 ！,主题 ： 出租 客厅 ！,Theme: Living room for rent!,1.0,topic,主题,出租,</s>,rent,</s>,0.0,,</s>,topic,</s> topic,NA
331.0,CMU,926.0,因为 两 个 房间 离 客厅 都 很 远 ， 中间 隔 有 dining room ， kitchen 还有 bathroom 相隔 ， 所以 互相 干扰 不 大 。,因为 两 个 房间 离 客厅 都 很 远 ， 中间 隔 有 餐厅 ， 厨房 还有 淋浴 间 相隔 ， 所以 互相 干扰 不 大 。,"The two rooms are far from the living room, separated by a dining room and a kitchen and shower, so they don't interfere much with each other.",14.0,dining,餐厅,有,有,There are,There are,3.90594484805875e-05,,There are,dining,There are dining,compound
332.0,CMU,930.0,房间 不 大 但是 很 cozy with big closet 。,房间 不 大 但是 很 紧凑 ， 大衣橱 。,"The room was small but compact, with a big closet.",6.0,cozy,紧凑,紧凑,很,compact,very,1.9586202303925e-06,,very,cozy,very cozy,NA
333.0,CMU,931.0,， 是 一 栋 house ， 三 个 房间 加 一 个 阁楼 ， 两 个 bathroom 。,， 是 一 栋 房子 ， 三 个 房间 加 一 个 阁楼 ， 两 个 厕所 。,"It's a house with three rooms, a loft and two toilets.",5.0,house,房子,房子,栋,house,building,9.98896317500174e-05,,building,house,building house,root
334.0,CMU,939.0,绝对 是 squirrel hill 最 好 的 house 了 ， 没有 之一 ！,绝对 是 松鼠山 最 好 的 房子 了 ， 没有 之一 ！,"Definitely the best house in Squirrel Hill, no!",7.0,house,房子,squirrel,好,松鼠,good,9.98896317500174e-05,,good,house,good house,root
335.0,CMU,944.0,email 联系 em@52,邮件 联系 em@52,Email em@52,1.0,email,邮件,联系,</s>,contact,</s>,0.0,,</s>,email,</s> email,root
336.0,CMU,957.0,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 超级 nice ！,个人 认为 这 真的 应该 是 匹 村 性价比 最高 的 房子 了 ， 最 重要 的 是 ， 房东 超级 好 ！,"Personally think this really should be a village cost-effective house, the most important is that the landlord super good!",22.0,nice,好,是,超级,is,super,0.000103376268943701,,super,nice,super nice,NA
337.0,CMU,960.0,附近 有 一 个 playground ， 可以 打 篮球 ， 羽毛球 ， 网球 等等 。,附近 有 一 个 操场 ， 可以 打 篮球 ， 羽毛球 ， 网球 等等 。,"Nearby there is a playground where we can play basketball, badminton, tennis and so on.",5.0,playground,操场,有,个,There are,a,2.97592476862185e-05,,a,playground,a playground,det
338.0,CMU,964.0,客厅 和 卧室 都 非常 大 ， nicely-furnished ， everything is included !,客厅 和 卧室 都 非常 大 ， 精装 ， 一切 都 包 ！,"The living room and bedroom are very large, hardcover, everything!",8.0,everything,精装,included,，,包括,.,0.000169420649928951,,.,everything,. everything,advmod
339.0,CMU,968.0,其他 另外 本人 去年 暑假 就 来 参加 了 acc ， 如果 是 参加 acc 的 同学 ， 我 这里 可以 无偿 提供 教材 和 资料 。,其他 另外 本人 去年 暑假 就 来 参加 了 会计 ， 如果 是 参加 会计 的 同学 ， 我 这里 可以 无偿 提供 教材 和 资料 。,"In addition, I have participated in accounting since last summer vacation. For students who participate in accounting, I can provide teaching materials and materials free of charge.",10.0,acc,会计,参加,了,To participate in,the,5.87586069117749e-06,,the,acc,the acc,NA
340.0,CMU,974.0,主 卧室 ( bedroom ) 含 独立 卫生间 ： 5/15-6/30,主 卧室 （ 卧室 ） 含 独立 卫生间 ： 5/15-6/30,Master Bedroom (Bedroom) with private bathroom: 5/15-6/30,4.0,bedroom,卧室,含,(,containing,(,4.89655057598124e-06,,(,bedroom,( bedroom,compound
341.0,CMU,975.0,floor plan 已 附 。,户型 图 已 附 。,The apartment plan is attached.,1.0,floor,户型,plan,</s>,计划,</s>,0.0,,</s>,floor,</s> floor,NA
342.0,CMU,978.0,客厅 里 有 沙发 和 桌子 ， 空间 很大 你 都 可以 开 party 。,客厅 里 有 沙发 和 桌子 ， 空间 很大 你 都 可以 开 聚会 。,"There's a sofa and a table in the living room, so there's plenty of room for parties.",14.0,party,聚会,有,开,There are,open,9.89103216348211e-05,,open,party,open party,det
343.0,CMU,979.0,house 有 三 个 bedroom ， 出租 其中 一 个 。,房间 有 三 个 卧室 ， 出租 其中 一 个 。,"The room has three bedrooms, one of which is for rent.",1.0,house,房间,有,</s>,There are,</s>,0.0,,</s>,house,</s> house,NA
344.0,CMU,987.0,客厅 面积 相当 大 ， 摆 完 桌子 书架 柜子 依然 绰绰有余 ， 适合 聚会 开 party 。,客厅 面积 相当 大 ， 摆 完 桌子 书架 柜子 依然 绰绰有余 ， 适合 聚会 开 派对 。,"The living room is quite large, with more than enough tables, bookshelves and cabinets for parties.",17.0,party,派对,开,开,open,open,9.89103216348211e-05,,open,party,open party,NA
345.0,CMU,988.0,房子 采用 节能 设计 ， utilities 相比 很多 其他 房子 便宜 。,房子 采用 节能 设计 ， 配套 设施 相比 很多 其他 房子 便宜 。,It has an energy-efficient design and amenities that are less expensive than many other homes.,6.0,utilities,配套,相比,，,Compared with the,.,6.85517080637374e-06,,.,utilities,. utilities,nsubj
346.0,CMU,1005.0,离 餐馆 和 超市 很 近 ， 选择 也 很多 ( chinese ， korean ， indian ， american ， vietnamese .,离 餐馆 和 超市 很 近 ， 选择 也 很多 （ 中餐 ， 韩餐 ， 印度 餐 ， 美餐 ， 越南 餐 。,"It's close to restaurants and supermarkets and has a great choice of food (Chinese, Korean, Indian, fine, Vietnamese).",12.0,chinese,中餐,选择,(,choose,(,3.62344742622612e-05,,(,chinese,( chinese,amod
347.0,CMU,1009.0,客厅 还 有 一 个 小 的 balcony 。,客厅 还 有 一 个 小 的 阳台 。,The living room also has a small balcony.,8.0,balcony,阳台,有,的,There are,the,3.917240460785e-06,,the,balcony,the balcony,det
348.0,CMU,1011.0,plus ： 因为 是 house ， 前门 的 porch 是 我们 ， feel free to use 。,备注 ： 因为 是 房子 ， 前门 的 门廊 是 我们 ， 随意 使用 。,"Note: since this is the house, the front porch is ours, free to use.",1.0,plus,备注,我们,</s>,we,</s>,0.0,,</s>,plus,</s> plus,NA
349.0,CMU,1022.0,备注 : 这 间 apartment 住房 的 质量 不同 ， 有的 房间 暖气 什么 都 不 work ， 我们 房间 各 个 设施 都 可以 work .,备注 ： 这 间 公寓 住房 的 质量 不同 ， 有的 房间 暖气 什么 都 不 好使 ， 我们 房间 各 个 设施 都 可以 使用 。,Note: the quality of this apartment is different. Some rooms don't heat well at all. We can use all the facilities in our room.,5.0,apartment,公寓,住房,间,housing,between,6.65930878333449e-05,,between,apartment,between apartment,nmod
350.0,CMU,1034.0,更多 照片 可以 来 email 联系 提供 。,更多 照片 可以 来 邮件 联系 提供 。,More photos can be provided by email.,5.0,email,邮件,联系,来,contact,to,6.956231392081031e-05,,to,email,to email,obl
351.0,CMU,1038.0,但是 在 email 里面 他 想 索要 我 的 地址 ， 想要 给 我 寄 支票 。,但是 在 邮件 里面 他 想 索要 我 的 地址 ， 想要 给 我 寄 支票 。,But in the mail he wanted my address and he wanted to send me a check.,3.0,email,邮件,想,在,Want to,in,0.00016452409935296998,,in,email,in email,obl
352.0,CMU,1040.0,房型 结构 ： house 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二 、 三 两 层 各 两 间 卧室 和 卫生间 。,房型 结构 ： 房子 一共 三 层 ， 共 四 间 卧室 ， 一 层 是 客厅 和 厨房 ， 二 、 三 两 层 各 两 间 卧室 和 卫生间 。,"Room structure: the house has three floors with four bedrooms, the living room and the kitchen on the first floor, and two bedrooms and a bathroom on the second and third floors.",4.0,house,房子,三,：,three,:,9.98896317500174e-05,,:,house,: house,nsubj
353.0,CMU,1041.0,basement 有 free laundry and dryer .,地下室 有 免费 洗衣 和 烘干 。,There is free laundry and drying in the basement.,1.0,basement,地下室,有,</s>,There are,</s>,0.0,,</s>,basement,</s> basement,nmod
354.0,CMU,1043.0,照片 可以 来 email 联系 提供 。,照片 可以 来 邮件 联系 提供 。,Photos can be provided by email contact.,4.0,email,邮件,联系,来,contact,to,6.956231392081031e-05,,to,email,to email,compound
355.0,CMU,1044.0,包括 床 （ queen size ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等 。,包括 床 （ 较 大号 床垫 ） ， 桌子 ， 转椅 ， 柜子 ， 灯 等等 。,"Includes bed (larger mattress), table, swivel chair, cabinet, lamp, etc.",4.0,queen,较,size,（,大小,(,3.917240460785e-06,,(,queen,( queen,NA
356.0,CMU,1055.0,家具 : 有 一些 家具 ， basement 里面 也 有 一些 之前 同学 留下 的 。,家具 ： 有 一些 家具 ， 地下室 里面 也 有 一些 之前 同学 留下 的 。,"Furniture: There is some furniture, and in the basement there are some left by former classmates.",7.0,basement,地下室,里面,，,inside,",",2.05655124191212e-05,,",",basement,", basement",obl
357.0,CMU,1056.0,house 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮 。,房子 状况 非常 好 ， 地板 地毯 都 是 两 年 新 ， 干净 整齐 漂亮 。,"The house is in excellent condition. The floors and carpets are two years old, clean and tidy.",1.0,house,房子,状况,</s>,condition,</s>,0.0,,</s>,house,</s> house,nsubj
358.0,CMU,1062.0,原价 ： 房租 一 共 是 $1350 ( 可以 给 你 看 我们 的 lease ) ， 三 间 房 其中 一 间 大 的 是 $490 ， 其他 两 间 都 是 $430 。,原价 ： 房租 一 共 是 $1350 （ 可以 给 你 看 我们 的 租约 ） ， 三 间 房 其中 一 间 大 的 是 $490 ， 其他 两 间 都 是 $430 。,"Original Price: The total rent is $1350 (I can show you our lease). One of the three rooms is $490, and the other two are $430.",15.0,lease,租约,看,的,see,the,8.788780493929459e-05,,the,lease,the lease,obj
359.0,CMU,1067.0,卫生间 以及 客厅 ， 厨房 和 另 一 个 中国 女生 share .,卫生间 以及 客厅 ， 厨房 和 另 一 个 中国 女生 共享 。,"The bathroom, the living room and the kitchen are shared with another Chinese girl.",12.0,share,共享,共享,女生,Shared,The girl,0.000124538170949396,,The girl,share,The girl share,aux:pass
360.0,CMU,1069.0,公寓 带 garage ， laundry ， 电梯 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ， 屋子 里 家具 都 有 ， 可以 拎包 入住 ， 家具 全部 免费 赠送 ！,公寓 带 车库 ， 洗衣 ， 电梯 ， 公寓 每 周 都 有 人 来 打扫 公共 区域 ， 屋子 里 家具 都 有 ， 可以 拎包 入住 ， 家具 全部 免费 赠送 ！,"Apartment with garage, laundry, elevator, apartment every week there are people to clean the public area, there are furniture in the room, you can carry a bag to stay, furniture are all free!",3.0,garage,车库,带,带,with,with,7.834480921569991e-06,,with,garage,with garage,compound
361.0,CMU,1073.0,floor plan 见 附件 。,户型 图 见 附件 。,See the attached house model drawing.,1.0,floor,户型,plan,</s>,计划,</s>,0.0,,</s>,floor,</s> floor,NA
362.0,CMU,1091.0,公寓 信息 ： 三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 dining room ， 也 被 改为 了 卧室 。,公寓 信息 ： 三 个 卧室 每个 卧室 都 非常 宽敞 ， 还有 一 个 宽敞 的 厨房 ， 也 被 改为 了 卧室 。,"Apartment Information: Three bedrooms each are very spacious, and there is a spacious kitchen, which has also been converted into a bedroom.",18.0,dining,厨房,被,的,be,the,0.00021344181199543,,the,dining,the dining,NA
363.0,CMU,1093.0,如果 你 是 女生 ， 并且 爱 干净 ， easy going ， 就 和 我 联系 吧 。,如果 你 是 女生 ， 并且 爱 干净 ， 好 相处 ， 就 和 我 联系 吧 。,"If you are a girl, and love clean, easy to get along with, please contact me.",10.0,easy,好,going,，,会,.,0.000108703422786784,,.,easy,. easy,det
