sent_type,university,sent_id,aligned_to,original_sentence,eng_translation,zh_translation,cs_word_id,first_cs_word_form,first_cs_word_translation,preceding_word,preceding_word_translation,ngram_eng,ngram_zh,dep_eng,dep_zh ,word_freq_zh,non_log_word_freq_zh,neg_base_e_word_freq_zh,base_e_word_freq_zh,word_freq_eng,non_log_word_freq_eng,neg_base_e_word_freq_eng,base_e_word_freq_eng,cs_word_pos_zh,cs_word_pos_eng,cs_word_length_zh,cs_word_length_eng,sentence_length_zh,ngram_surp_zh,base_2_ngram_prob_zh,raw_ngram_prob_zh,base_10_ngram_prob_zh,base_10_ngram_surp_zh,retrained_ngram_surp_zh,dep_surp_zh,gt_ngram_surp_eng,ngram_surp_eng,base_2_ngram_prob_eng,raw_ngram_prob_eng,base_10_ngram_prob_eng,base_10_ngram_surp_eng,dep_surp_eng,zh_word_index,cs_back_word,google_trans_surp_zh,fanyi_trans_surp_zh,llm_surp_zh,llm_surp_eng,,governor_first_cs_word_trans,deprel_first_cs_word_trans,surprisal_values,average_surprisal,bilingual_corpus_frequency_negative_log_first_cs_word,bilingual_corpus_frequency_negative_log_first_cs_word_trans,length_first_cs_word_form,dependency_distance,if_it_is_root,if_previous_word_is_punctuation,surprisal_of_previous_word,surprisal_first_cs_word_trans
code-switch,CMU,1539,CMU_4758,前任 车主 都 是 学生 ， 车子 一直 都 在 dealer 定期 保养 ， 有 发票 。,"The former owners are all students, and the cars are maintained regularly by the dealer all the time with invoices.",前任 车主 都 是 学生 ， 车子 一直 都 在 卖 车 经销商 定期 保养 ， 有 发票 。,11,dealer,卖,在,in,in dealer,在 卖,obl maintained dealer,compound 卖 车,54.441823338035400,0.000000000000000,-37.736196351301900,37.736196351301900,16.8096167,0.0000087,-11.6515384,11.6515384,VV,NN,1,6,19,17.6210490,-17.6210490,0.0000050,-5.3044643,5.3044643,7.275574,5.352381,20.3592668115409,17.519623,-17.519623,0.000005,-5.273932,5.273932,5.257416,10,定期,23.8084323928971,24.168933677032,11.0530939102173,12.0198974609375,,13,acl,4.637844 6.059972 1.919496 0.7527016 3.467111 0.9287634 5.481637 4.09541 1.484902 1.01171 4.984299 4.533606 6.202111 4.952731 2.128535 1.354182 2.40691 6.481701 1.152288,3.370311052631580,9.304194947447810,9.121873390653850,6,2,0,0,1.01171,4.984299
code-switch,CMU,1545,CMU_1943,客服 很 nice ， 丢 单 必 补 ， 从不 赖账 ；,"Customer service is very nice, lost sheet will be filled, never deadbeat;",客服 很 好 ， 丢 单 必 补 ， 从不 赖账 ；,3,nice,好,很,very,very nice,很 好,root nice,advmod 好 丢,49.04016574954840,0.00000000000000,-33.99205262349190,33.99205262349190,14.9276009,0.0000321,-10.3470245,10.3470245,VA,JJ,1,4,12,5.2072668,-5.2072668,0.0270680,-1.5675435,1.5675435,6.558925,3.1693678,26.1538023233677,26.153802,-26.153802,0.000000,-7.873079,7.873079,4.5009704,2,丢,13.8412794738599,20.2012938497598,22.6909713745117,7.3499493598938,,0,root,6.258925 4.103825 3.559633 1.364868 5.325006 5.170009 5.295517 4.23345 1.728817 4.807055 8.169356 3.037526,4.421165583333330,7.792737443373910,6.786498474836820,4,0,1,0,4.103825,3.559633
code-switch,CMU,1546,CMU_5663,但是 garden 确实 需要 提交 车辆 注册 信息 ， 这 就 是 为什么 我 想 在 plaza 求 个 车位 的 原因 。,"But garden does need to submit vehicle registration information, which is why I want to ask for a parking space at the Plaza.",但是 花园 确实 需要 提交 车辆 注册 信息 ， 这 就 是 为什么 我 想 在 小区 名 求 个 车位 的 原因 。,2,garden,花园,但是,but,but garden,但是 花园,nsubj garden need,nsubj 花园 提交,55.730033012916600,0.000000000000000,-38.629115255415800,38.629115255415800,14.6282892,0.0000395,-10.1395574,10.1395574,NN,NNP,2,6,24,18.001957,-18.001957,0.000004,-5.419129,5.419129,7.2198033,4.4700375,17.0089272622364,17.0089273,-17.0089273,0.0000076,-5.1201973,5.1201973,4.406306,1,确实,23.9836674218305,24.5746939061101,14.8220806121826,16.9230651855469,,5,nsubj,3.145239 4.964067 5.400815 2.329619 3.435839 4.777167 2.742193 3.311905 1.173965 1.920763 1.951281 2.588736 4.069878 1.344883 1.559563 1.521215 5.293512 3.477471 5.34903 3.669706 3.284116 0.8355945 3.246335 0.7011282,3.003917529166670,9.614349875751650,12.012245148550000,6,3,0,0,3.145239,4.964067
code-switch,CMU,1547,CMU_2725,当时 manager 就 会 给 发 一 张 停车 许可 的 sticker 。,The manager then issues a sticker that issues a parking permit.,当时 经理 就 会 给 发 一 张 停车 许可 的 贴纸 。,2,manager,经理,当时,At that time,At that time manager,当时 经理,nsubj manager issues,nsubj 经理 给,52.71415237328700,0.00000000000000,-36.53866609315120,36.53866609315120,14.8794247,0.0000332,-10.3136313,10.3136313,NN,NN,2,7,13,19.1085061,-19.1085061,0.0000018,-5.7522335,5.7522335,7.198451,4.30521,13.4479389373502,13.964801,-13.964801,0.000063,-4.203824,4.203824,3.3941767,1,就,23.91273661657,23.91273661657,19.909243106842,13.7340421676636,,5,nsubj,3.066653 5.614219 3.288638 0.5049582 2.53709 3.882254 1.885141 1.274158 5.326414 5.402638 1.01697 5.383973 0.5081555,3.053173976923080,9.93280360687018,10.913632859881900,7,3,0,0,3.066653,5.614219
code-switch,CMU,1550,CMU_1307,写 paper 写 作业 必备 。,It is necessary to write a paper.,写 论文 写 作业 必备 。,2,paper,论文,写,write,write paper,写 论文,obj write paper,obj 写 论文,53.729494195865200,0.000000000000000,-37.242447414775900,37.242447414775900,13.00594161,0.00012157,-9.01503176,9.01503176,NN,NN,2,5,6,11.5326411,-11.5326411,0.0003375,-3.4716709,3.4716709,7.1912155,5.094789,18.6451964284155,27.606970,-27.606970,0.000000,-8.310526,8.310526,5.149191,1,写,23.854045787568,23.8887008058395,17.0684838294983,8.34331035614014,,1,dobj,4.948634 3.215541 3.044985 3.316312 6.395025 1.80956,3.7883428333333300,10.625950787430100,11.319097967990100,5,1,0,0,4.948634,3.215541
code-switch,CMU,1555,CMU_6005,可 议价 ， 住 house 必备,"Negotiable price, must live in house",可 议价 ， 住房 子 必备,4,house,住房,，,.,. house,， 住房,obl live house,compound 住房 子,53.166542718668600,0.000000000000000,-36.852239185565000,36.852239185565000,11.97831148,0.00024784,-8.30273283,8.30273283,NN,NNP,2,5,6,16.7622243,-16.7622243,0.0000090,-5.0459323,5.0459323,7.2327523,5.0623345,9.41054127762776,15.33196,-15.33196,0.00002,-4.61538,4.61538,4.9682674,3,必备,13.8412794738599,24.0507195438474,20.2847328186035,10.5985231399536,,5,compound:nn,3.501123 5.878493 1.003328 4.547481 3.971956 6.203905,4.184381000000000,6.694125154705800,10.625950787430100,5,1,0,1,5.878493,4.547481
code-switch,CMU,1557,CMU_5465,现 $4800 出售 ， clean title ，,"Now $4800 for sale, Clean Title,",现 $4800 出售 ， 无 事故 ，,5,clean,无,，,.,. clean,， 无,amod clean title,root 无,50.09301573246890,0.00000000000000,-34.72183262070580,34.72183262070580,14.6615674,0.0000386,-10.1626241,10.1626241,VE,JJ,1,5,7,13.6111894,-13.6111894,0.0000799,-4.0973763,4.0973763,6.3303742,3.563244,14.5973901713934,14.5973902,-14.5973902,0.0000403,-4.3942523,4.3942523,3.7169607,4,,13.8868928685308,13.8868928685308,22.0757083892822,13.7560806274414,,0,root,3.529129 10.51329 4.410064 0.9589371 3.616543 4.956104 0.8285773,4.116092057142860,8.9212026951917,8.793369323681820,5,0,1,1,4.410064,3.616543
code-switch,CMU,1566,CMU_2905,因 本人 回国 ， t-mobile family plan 现 缺 一 人 ， 每 人 每 月 无线 通话 短信 2 .,"Due to my return to China, T-Mobile Family Plan is short of one person, and each person has a monthly wireless call and short message 2.",因 本人 回国 ， t-mobil 家庭 套餐 现 缺 一 人 ， 每 人 每 月 无线 通话 短信 2 。,6,family,家庭,回国,Back home,Back home family,回国 家庭,compound family plan,nmod 家庭 套餐,51.021964115707400,0.000000000000000,-35.365730573433300,35.365730573433300,11.868854,0.000267,-8.226863,8.226863,NN,NN,2,6,21,13.2474164,-13.2474164,0.0001028,-3.9878697,3.9878697,6.8726544,3.4199555,11.4782093139213,11.4782093,-11.4782093,0.0003505,-3.4552853,3.4552853,2.8976455,5,现,23.9754512970734,23.8887008058395,22.9652557373047,12.4837942123413,,7,compound:nn,3.052509 4.520897 4.482961 0.6067061 10.51329 3.960525 4.841461 4.261652 5.626084 3.836225 2.049036 0.8352454 3.605772 3.62877 3.90506 3.871883 6.031355 3.735244 5.972554 10.51329 1.427697,4.346581738095240,9.239656426310240,9.815020571213800,6,1,0,0,10.51329,3.960525
code-switch,CMU,1569,CMU_39,车况 ： clean title 。,Car condition: Clean title.,车况 ： 无 事故 。,3,clean,无,：,:,: clean,： 无,amod clean title,dislocated 车况 无,50.09301573246890,0.00000000000000,-34.72183262070580,34.72183262070580,14.6615674,0.0000386,-10.1626241,10.1626241,VE,JJ,1,5,5,12.8320179,-12.8320179,0.0001371,-3.8628223,3.8628223,6.968143,7.4546356,14.5973901713934,14.5973902,-14.5973902,0.0000403,-4.3942523,4.3942523,3.7169607,2,,26.1693409742243,24.3055645795747,15.9477119445801,9.12286186218262,,1,ccomp,6.636354 2.815607 3.61606 5.035705 1.004669,3.8216790000000000,8.9212026951917,8.793369323681820,5,2,0,1,6.636354,3.61606
code-switch,CMU,1572,CMU_6445,最后 半 天 sale 了 ~,It's the last half day of sale,最后 半 天 促销 了 ~,4,sale,促销,天,day,day sale,天 促销,nmod day sale,root 促销,56.40014706509300,0.00000000000000,-39.09360292133550,39.09360292133550,14.472632,0.000044,-10.031664,10.031664,VV,NN,2,4,6,20.5988031,-20.5988031,0.0000006,-6.2008576,6.2008576,7.1807833,6.5569572,20.2951881473618,12.5969629,-12.5969629,0.0001614,-3.7920637,3.7920637,2.9043152,3,了,19.200789566671,22.2043264667255,21.8491230010986,12.2982177734375,,0,root,3.23301 3.8384 4.569291 6.435623 3.151829 5.733824,4.493662833333330,9.179031804493800,12.012245148550000,4,0,1,0,4.569291,6.435623
code-switch,CMU,1577,CMU_5206,如果 想要 圣诞树 的 ornaments and skirt 可以 商量 ！,I will use Ornaments and skirts for a Christmas tree.,如果 想要 圣诞树 的 装饰 和 短裙 可以 商量 ！,5,ornaments,装饰,的,the,the ornaments,的 装饰,obl ornaments use,obj 想要 装饰,55.1712500078461,0.0000000000000,-38.2417963909064,38.2417963909064,17.6463077,0.0000049,-12.2314884,12.2314884,NN,NNS,2,9,10,14.1704703,-14.1704703,0.0000542,-4.2657366,4.2657366,7.21781,5.7707057,26.3789968254985,20.026014,-20.026014,0.000001,-6.028431,6.028431,5.144232,4,可以,14.0409844895259,23.977045822559,17.4105763435364,10.1833095550537,,7,conj,2.949325 2.642761 6.687035 0.9674439 3.952648 1.639573 5.369209 3.51435 5.033401 4.50893,3.7264675900000000,12.012245148550000,11.319097967990100,9,2,0,0,0.9674439,3.952648
code-switch,CMU,1579,CMU_5932,现有 两 块 white board 出售 ， 28*18 inches .,"There are two white boards available, 28*18 inches.",现有 两 块 白板 出售 ， 28 * 18 英尺 。,4,white,白板,块,block,block white,块 白板,amod white boards,nsubj 白板 出售 ，,61.57804204861610,0.00000000000000,-42.68264623040000,42.68264623040000,12.2450904,0.0002060,-8.4876499,8.4876499,NN,NNP,2,5,11,20.995376,-20.995376,0.000000,-6.320238,6.320238,7.1670523,5.9711604,10.230799403252,10.2307994,-10.2307994,0.0008322,-3.0797775,3.0797775,2.682855,3,出售,23.8084323928971,23.8084323928971,27.7532405853272,11.795654296875,,5,nsubj,4.015745 1.890545 2.98132 6.939352 4.852091 0.9589371 10.51329 4.71604 10.51329 4.714135 1.372772,4.860683372727270,11.319097967990100,11.319097967990100,5,1,0,0,2.98132,6.939352
code-switch,CMU,1584,CMU_2728,更新 ， 添加 了 list 。,Update to add list.,更新 ， 添加 了 列表 。,5,list,列表,了,the,the list,了 列表,obj add list,obj 添加 列表,56.26356416426000,0.00000000000000,-38.99893086871040,38.99893086871040,13.46859025,0.00008822,-9.33571536,9.33571536,NN,NN,2,4,6,17.1825754,-17.1825754,0.0000067,-5.1724706,5.1724706,6.6978993,5.162265,23.5808580614791,23.5808581,-23.5808581,0.0000001,-7.0985456,7.0985456,5.098987,4,,17.5041041620374,22.2499398613964,18.8156046867371,11.7127723693848,,3,dobj,4.512905 1.580902 2.735654 0.4422321 5.72283 1.094927,2.6815750166666700,10.625950787430100,10.913632859881900,4,2,0,0,0.4422321,5.72283
code-switch,CMU,1593,CMU_187,都 用 了 一 年 ， 而且 非常 爱惜 ， 所以 condition 很好 。,It has been used for a year and is in good condition because we cherish them very much.,都 用 了 一 年 ， 而且 非常 爱惜 ， 所以 车况 很 好 。,12,condition,车况,所以,so,so condition,所以 车况,conj used condition,nsubj 车况 好 ,62.69922021051010,0.00000000000000,-43.45978771222220,43.45978771222220,13.10267472,0.00011368,-9.08208204,9.08208204,NN,NN,2,9,15,24.2094851,-24.2094851,0.0000001,-7.2877812,7.2877812,7.19494,6.329975,16.1909479792853,0.8836076,-0.8836076,0.5420104,-0.2659924,0.2659924,2.6295092,11,很好,23.8084323928971,24.0521247194315,36.7743787765503,1.72761940956116,,14,nsubj,4.390689 2.895935 1.278754 1.512675 1.5574 0.8489779 3.746429 2.591882 4.083248 1.470807 2.467083 6.942991 3.924563 3.559633 1.655329,2.8617597266666700,9.93280360687018,9.614349875751650,9,2,0,0,2.467083,6.942991
code-switch,CMU,1594,CMU_156,免费 的 桌子 ， baby seat ， high chair ， queen size mattress .,"Free tables, Baby Seat, High Chair, Queen Size Mattress.",免费 的 桌子 ， 婴儿 座椅 ， 高 脚凳 ， 较 大号 床垫 。,5,baby,婴儿,，,.,. baby,， 婴儿,compound baby seat,nmod 婴儿 座椅,55.486112208166300,0.000000000000000,-38.460042237323200,38.460042237323200,14.39314159,0.00004648,-9.97656551,9.97656551,NN,NN,2,4,14,17.202156,-17.202156,0.000007,-5.178365,5.178365,7.239988,4.834352,15.0677409737701,15.067741,-15.067741,0.000029,-4.535842,4.535842,3.905319,4,,24.1094100406566,24.0507195438474,20.742301940918,12.3454484939575,,6,compound:nn,4.772542 1.05108 5.17101 0.69897 5.034184 4.036819 0.7724688 3.598709 8.622323 1.404504 3.668851 7.08819 6.45533 1.098244,3.8195160571428600,10.402807236115900,,4,1,0,1,5.17101,5.034184
code-switch,CMU,1605,CMU_7431,sold 还 卖 吗 ？,Is it sold yet?,销售 还 卖 吗 ？,1,sold,销售,<s>,<s>,<s> sold,<s> 销售,root sold,csubj 销售 卖,51.53576989294100,0.00000000000000,-35.72187359927820,35.72187359927820,14.16272813,0.00005452,-9.81685507,9.81685507,NN,VBN,2,4,5,16.8732863,-16.8732863,0.0000083,-5.0793653,5.0793653,7.3514414,3.6830945,13.6946053861079,11.1043207,-11.1043207,0.0004542,-3.3427336,3.3427336,2.71834,0,还,24.3969242460403,24.3969242460403,17.3421950340271,12.8161249160767,,3,nsubj,5.144928 3.914048 4.151864 4.282054 0.1054398,3.51966676,10.625950787430100,12.012245148550000,4,2,0,,,5.144928
code-switch,CMU,1616,CMU_4307,联系 电话 ： pn-32 自行车 已 卖 沙发 卖 fan sold,PN-32 bicycle sold sofa sold fan sold,联系 电话 ： pn-32 自行车 已 卖 沙发 卖 风扇 已售,10,fan,风扇,卖,sell,sell fan,卖 风扇,root fan,obj 卖 风扇,59.45312988816270,0.00000000000000,-41.20976935744420,41.20976935744420,16.6122910,0.0000100,-11.5147627,11.5147627,NN,NNP,2,3,11,20.3391270,-20.3391270,0.0000008,-6.1226873,6.1226873,7.1670523,6.14984,15.0001616617646,15.7613938,-15.7613938,0.0000180,-4.7446523,4.7446523,4.0015326,9,,9.37405753794004,23.8084323928971,21.6096620559692,13.6526985168457,,11,compound:nn,5.688997 5.355896 1.935639 10.51329 4.616925 3.401638 4.351453 6.41605 5.158799 5.979373 7.655945,5.552182272727270,10.625950787430100,10.220485679322000,3,1,0,0,5.158799,5.979373
code-switch,CMU,1620,CMU_1455,图片 请 右键 在 新 tab 打开 。,Right click on the image and open it in a new TAB.,图片 请 右键 在 新 按键 打开 。,6,tab,按键,新,new,new tab,新 按键,obl open tab,obj 在 按键,60.309091919308000,0.000000000000000,-41.803077025998900,41.803077025998900,17.2534371,0.0000064,-11.9591713,11.9591713,NN,NNP,2,3,8,21.3408052,-21.3408052,0.0000004,-6.4242225,6.4242225,7.1807833,3.931867,25.8139956546855,26.775601,-26.775601,0.000000,-8.060259,8.060259,4.275422,5,打开,14.7406273923384,22.8760771324822,26.4552631378174,2.44239568710327,,7,nmod:prep,5.336814 4.122341 6.689404 2.33933 3.05468 6.237377 3.438374 1.249078,4.05842475,12.012245148550000,12.012245148550000,3,1,0,0,3.05468,6.237377
code-switch,CMU,1628,CMU_7645,所有 保养 ， inspection ， 换 轮胎 全 都 是 在 奔驰 dealer 做 的 。,"All maintenance, inspection and tire change are done by Benz Dealer.",所有 保养 ， 检查 ， 换 轮胎 全 都 是 在 奔驰 汽车 经销商 做 的 。,4,inspection,检查,，,.,. inspection,， 检查,conj maintenance inspection,conj 保养 检查,52.259363714664600,0.000000000000000,-36.223430616676500,36.223430616676500,15.9796864,0.0000155,-11.0762746,11.0762746,NN,NN,2,10,17,16.159712,-16.159712,0.000014,-4.864558,4.864558,6.94559,5.0902295,22.2756027525078,15.327456,-15.327456,0.000024,-4.614024,4.614024,3.794188,3,换,23.0727505565687,24.0507195438474,27.5453577041626,11.492205619812,,15,nsubj,3.213507 5.560874 1.069421 4.881539 0.9481598 4.911733 3.195292 4.668262 3.737023 0.8264373 1.29895 5.057883 1.988496 2.675624 3.40607 0.963562 1.36934,2.9277748882352900,9.93280360687018,10.913632859881900,10,11,0,1,5.560874,4.881539
code-switch,CMU,1629,CMU_2745,宜家 小 书桌 电话 ： 5l7-42o-7921 （ message preferred ）,Yi Jia small desk phone: 5L7-42O-7921 (message preferred),宜家 小 书桌 电话 ： 5l7-42o-7921 （ 联系 偏好,8,message,联系,（,(,( message,（ 联系,nsubj message preferred,nsubj 联系 偏好,50.554944937898000,0.000000000000001,-35.042017547067300,35.042017547067300,14.17825908,0.00005394,-9.82762031,9.82762031,NN,NN,2,7,9,16.5346689,-16.5346689,0.0000105,-4.9774313,4.9774313,7.211736,4.5360155,22.2756027525078,22.2756028,-22.2756028,0.0000002,-6.7056246,6.7056246,3.9981909,7,,15.1928215323269,24.0144560479923,25.9391288757324,10.8579988479614,,9,compound:nn,5.313333 4.476765 5.319258 5.01141 1.935639 10.51329 2.104872 6.181999 6.053187,5.2121947777777800,10.913632859881900,7.008298842604560,7,1,0,1,10.51329,6.181999
code-switch,CMU,1631,CMU_5543,prepaid ， 用 多少 交 多少 。,"Prepaid, pay as much as you use.",提前 支付 ， 用 多少 交 多少 。,1,prepaid,提前,<s>,<s>,<s> prepaid,<s> 提前,vocative prepaid pay,advcl 提前 支付,54.389708202167300,0.000000000000000,-37.700072891810400,37.700072891810400,19.6895486,0.0000012,-13.6477551,13.6477551,AD,VBN,2,7,8,18.046843,-18.046843,0.000004,-5.432641,5.432641,7.3514414,3.5073533,27.4008541301884,27.400854,-27.400854,0.000000,-8.248479,8.248479,6.615874,0,用,24.4209597245781,24.4209597245781,16.2087869644165,0.0,,2,advmod,5.550694 2.803636 1.342241 3.209314 4.092991 4.927291 4.272233 1.380544,3.4473680000000000,10.913632859881900,9.93280360687018,7,1,0,,,5.550694
code-switch,CMU,1632,CMU_5549,希望 你 至少 在 plan 里 一 年 ， 按时 交 话费 ， 谢谢,I hope you can stay in the plan for at least one year and pay the phone bill on time. Thank you,希望 你 至少 在 套餐 里 一 年 ， 按时 交 话费 ， 谢谢,5,plan,套餐,在,in,in plan,在 套餐,obl stay plan,nmod 套餐 年,61.752519365138800,0.000000000000000,-42.803584690419400,42.803584690419400,13.05270884,0.00011769,-9.04744833,9.04744833,NN,NNP,2,4,14,20.5210929,-20.5210929,0.0000007,-6.1774645,6.1774645,7.275574,6.2234664,16.4333201715948,13.9694963,-13.9694963,0.0000623,-4.2052374,4.2052374,4.059043,4,里,22.2043264667255,24.1448985306871,23.8373012542725,11.6700763702393,,11,nmod:prep,4.628299 2.642517 5.18317 1.351157 6.236118 2.837651 2.822422 1.672835 0.8489779 5.886037 2.088293 7.869215 1.772481 5.240048,3.648515778571430,8.323365694436080,11.319097967990100,4,6,0,0,1.351157,6.236118
code-switch,CMU,1643,CMU_2599,谢谢 支持 ： ） 哦 对 ， 请 联系 ： pn-36 ( text only ),Please contact: PN-36 (text only),谢谢 支持 ： ） 哦 对 ， 请 联系 ： pn-36 （ 只 收 短信 ）,13,text,只,(,(,( text,( 只,appos pn- text,advmod 只 收,50.03200246378280,0.00000000000000,-34.67954144553930,34.67954144553930,13.44503065,0.00008967,-9.31938509,9.31938509,AD,NN,1,4,16,12.1647731,-12.1647731,0.0002178,-3.6619616,3.6619616,7.2045007,1.7831855,22.2756027525078,22.2756028,-22.2756028,0.0000002,-6.7056246,6.7056246,8.41466,12,,15.4911981103881,15.2443303527878,29.9642696380615,12.6796722412109,,14,advmod,5.637844 4.133255 2.804946 0.9840496 8.55003 3.549952 2.484561 3.682622 3.301296 2.391007 10.51329 2.104872 3.552248 2.722442 4.149745 2.206578,3.9230461,9.614349875751650,8.141044137642130,4,1,0,1,10.51329,3.552248
code-switch,CMU,1645,CMU_2942,图片 available 。,Pictures available.,图片 空闲 。,2,available,空闲,图片,The picture,The picture available,图片 空闲,amod available pictures,root 空闲,57.863672534944000,0.000000000000000,-40.108041474440400,40.108041474440400,12.78268378,0.00014192,-8.86028122,8.86028122,VV,JJ,2,9,3,21.2322775,-21.2322775,0.0000004,-6.3915524,6.3915524,7.1807833,6.881962,24.5573547702261,14.0321252,-14.0321252,0.0000597,-4.2240906,4.2240906,3.1089296,1,,23.8300096446446,23.8300096446446,17.6676864624023,10.8777351379395,,0,root,5.336814 6.505155 1.882427,4.574798666666670,8.323365694436080,12.012245148550000,9,0,1,0,5.336814,6.505155
